left,right,container_chain,status,left_sha256,right_sha256,left_member_count,right_member_count,member_count_delta
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/graphic/fontoam.narc,identical,5ccff2254dbf1fe7df12be151d74de7b5a6c6d44c49d3a3fc0cee77419ed1fb7,5ccff2254dbf1fe7df12be151d74de7b5a6c6d44c49d3a3fc0cee77419ed1fb7,12,12,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/graphic/hiden_effect.narc,identical,85d834c089435928fcea971930c872f0cb62040ddd421a25c8e4dda91910a7dc,85d834c089435928fcea971930c872f0cb62040ddd421a25c8e4dda91910a7dc,15,15,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/graphic/imageclip.narc,identical,b9e5fdc4781e07ff904efb3605eec2b94824c8ef8e4f04f7d9745612efeded99,b9e5fdc4781e07ff904efb3605eec2b94824c8ef8e4f04f7d9745612efeded99,236,236,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/graphic/mail_gra.narc,identical,e0c78256d8335716657696d8363b71671606d5634d69e0cfdeb188ee9fde7655,e0c78256d8335716657696d8363b71671606d5634d69e0cfdeb188ee9fde7655,37,37,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/graphic/menu_gra.narc,identical,63bbfa26edf4845d061ea5784b7b73186f73cb5e5f394ca57239a62905d3f776,63bbfa26edf4845d061ea5784b7b73186f73cb5e5f394ca57239a62905d3f776,11,11,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/graphic/mysign.narc,identical,f36c892150dee7567ade0c901eb52ae2fa9d814a53fdeddfa63dd48c46cdc94f,f36c892150dee7567ade0c901eb52ae2fa9d814a53fdeddfa63dd48c46cdc94f,10,10,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/graphic/mystery.narc,identical,573a8e721970849947bc3e5cd439b13aa0297d382fc4d9870af1a81e2ff786d1,573a8e721970849947bc3e5cd439b13aa0297d382fc4d9870af1a81e2ff786d1,42,42,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/graphic/ntag_gra.narc,identical,1b969b5e73d02857755726622b61c5251dfa3f068a410296d193d22fa6d44d6f,1b969b5e73d02857755726622b61c5251dfa3f068a410296d193d22fa6d44d6f,134,134,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/graphic/nutmixer.narc,identical,2389bcbcfb89db63fee618ee6b2748bf7ff2c306d1f55d989cbb771fc0f236bb,2389bcbcfb89db63fee618ee6b2748bf7ff2c306d1f55d989cbb771fc0f236bb,48,48,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/graphic/oekaki.narc,identical,a81ac3264060405b30d9393f0dfc6bde237479fed739e124310e09991a5be4a1,a81ac3264060405b30d9393f0dfc6bde237479fed739e124310e09991a5be4a1,9,9,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/graphic/opening.narc,identical,a7f697f95321dcfb2e9c8f155daa0b032932c42215a627e0e2397cd455c61d20,a7f697f95321dcfb2e9c8f155daa0b032932c42215a627e0e2397cd455c61d20,21,21,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/graphic/plist_gra.narc,identical,afc98cdfaa34fe70ebc99f219682c3ce989b648ad91fcfcfb42bfd81294f4cf5,afc98cdfaa34fe70ebc99f219682c3ce989b648ad91fcfcfb42bfd81294f4cf5,24,24,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/graphic/pmsi.narc,identical,0654fe9ef26ab42e224dc0992aa02776834522c7902edb7fe4ef1a0db5db7a5e,0654fe9ef26ab42e224dc0992aa02776834522c7902edb7fe4ef1a0db5db7a5e,26,26,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/graphic/poketch.narc,identical,5235827d35c2f6c3ddbf6f8efcf809b56d545d3e902091d4a4c6cbd7640cb1db,5235827d35c2f6c3ddbf6f8efcf809b56d545d3e902091d4a4c6cbd7640cb1db,126,126,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/graphic/poru_gra.narc,identical,9b60ede5071fed56136a5fcd31e062f0ed0fa58f3d02e0471664ea8400c8371f,9b60ede5071fed56136a5fcd31e062f0ed0fa58f3d02e0471664ea8400c8371f,12,12,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/graphic/poruact.narc,identical,3690bbdc63e30a2ed1a8b7082593f0aab37c1ee3bab29c415612ef9424b356b8,3690bbdc63e30a2ed1a8b7082593f0aab37c1ee3bab29c415612ef9424b356b8,32,32,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/graphic/porudemo.narc,identical,2a62543af8b1f73ecca4a902b1e7d384c4785dc865923d0a08ae00c013f01d65,2a62543af8b1f73ecca4a902b1e7d384c4785dc865923d0a08ae00c013f01d65,6,6,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/graphic/pst_gra.narc,identical,450b0dfde96b5a34b7b0634a994615203b6c5a2e7f616d12b451fe98ea6226a0,450b0dfde96b5a34b7b0634a994615203b6c5a2e7f616d12b451fe98ea6226a0,137,137,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/graphic/ranking.narc,identical,41edac6df8e779a1fa6dbab5e60856b931050533f461cd6765ee5cdb5bc43aae,41edac6df8e779a1fa6dbab5e60856b931050533f461cd6765ee5cdb5bc43aae,4,4,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/graphic/record.narc,identical,b7b8f40a3f42e4cfa4ca895d0614a27c47b2264e3cd9cff60687de6c524999fd,b7b8f40a3f42e4cfa4ca895d0614a27c47b2264e3cd9cff60687de6c524999fd,15,15,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/graphic/shop_gra.narc,identical,50e3c3b71806810a03494973501b2ab36184b77d5397d6ecb3616e33eccaa693,50e3c3b71806810a03494973501b2ab36184b77d5397d6ecb3616e33eccaa693,11,11,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/graphic/tmap_gra.narc,identical,9c53a93615844943d312d01aa6c5736f07cb3d8bd29c07a5fbff3bdb7b93d374,9c53a93615844943d312d01aa6c5736f07cb3d8bd29c07a5fbff3bdb7b93d374,30,30,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/graphic/touch_subwindow.narc,identical,1b0cb1819a86dfb284d380a999820c303523ccb4523dd6c040886064d36d7c57,1b0cb1819a86dfb284d380a999820c303523ccb4523dd6c040886064d36d7c57,10,10,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/graphic/trainer_case.narc,identical,009131c495f817defdd9b5639ba113c89efda62951d5a36f5f2c6ef8d96f1a2b,009131c495f817defdd9b5639ba113c89efda62951d5a36f5f2c6ef8d96f1a2b,59,59,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/graphic/unionroom.narc,identical,18af9494db8ab737185c930bb3ffa6db52b3b11a643108bc1eae48305ad24428,18af9494db8ab737185c930bb3ffa6db52b3b11a643108bc1eae48305ad24428,8,8,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/graphic/waza_oshie_gra.narc,identical,6fca079a9b8ac505a6825bf703423bba492e14eac7c292f181c702761c572dd1,6fca079a9b8ac505a6825bf703423bba492e14eac7c292f181c702761c572dd1,13,13,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/graphic/winframe.narc,identical,656ad458e1a40d6f30adcfa01f958ab01b205721e28ce804833f3cc5c95dfede,656ad458e1a40d6f30adcfa01f958ab01b205721e28ce804833f3cc5c95dfede,50,50,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/graphic/worldtrade.narc,identical,c58d7070ae9e30d4c0ff7da0aab73b715755ae46adf3cfc3fe1b2e4d23b20981,c58d7070ae9e30d4c0ff7da0aab73b715755ae46adf3cfc3fe1b2e4d23b20981,38,38,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/itemtool/itemdata/item_data.narc,identical,a6cfe6df97f24b191d782fe0ab14a9c067a9b496afd12180b4904f56e8740c7e,a6cfe6df97f24b191d782fe0ab14a9c067a9b496afd12180b4904f56e8740c7e,442,442,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/itemtool/itemdata/item_icon.narc,identical,20dcd51401a18b37ef01ab62c8eb8307c6cd6a6d9c5ef6722fd6d4ba92d20b01,20dcd51401a18b37ef01ab62c8eb8307c6cd6a6d9c5ef6722fd6d4ba92d20b01,703,703,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/itemtool/itemdata/nuts_data.narc,identical,671d1d33478a40e89f5d9811827649b880666321bf7dfe83b4c7be4fce69c97e,671d1d33478a40e89f5d9811827649b880666321bf7dfe83b4c7be4fce69c97e,64,64,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/msgdata/msg.narc,identical,f291040fa010137cabb12a5661e9cece845a460788dae94fbe740e04aa98fd06,f291040fa010137cabb12a5661e9cece845a460788dae94fbe740e04aa98fd06,624,624,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/msgdata/scenario/scr_msg.narc,identical,89e84ab4475c85ad4358761c89c69c16f51c024041d2081a1da6ad1ad51b7cba,89e84ab4475c85ad4358761c89c69c16f51c024041d2081a1da6ad1ad51b7cba,16,16,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/particledata/particledata.narc,identical,eea55fb469d825b97c734b7ccc537f9c774fd54da70668fda418cf4ac2482ea6,eea55fb469d825b97c734b7ccc537f9c774fd54da70668fda418cf4ac2482ea6,6,6,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/pokeanime/poke_anm.narc,identical,32606834ed99b654238499e3b42610d984b61c2cf3f67368f091ccf58e9af217,32606834ed99b654238499e3b42610d984b61c2cf3f67368f091ccf58e9af217,134,134,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/icongra/poke_icon.narc,identical,3463c546c112f928f2f8e82ee1638b9739d52dea1d72779704ad3cc36cfb6c1b,3463c546c112f928f2f8e82ee1638b9739d52dea1d72779704ad3cc36cfb6c1b,540,540,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/personal/evo.narc,identical,38bd9dd28f32827246299ed922e05ffd3905c2c445a059b9fd7ec3b56213f5de,38bd9dd28f32827246299ed922e05ffd3905c2c445a059b9fd7ec3b56213f5de,501,501,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/personal/growtbl.narc,identical,ce5c612e32e537da3cdf7808c3f21ab217e83a75ead56027d98a7d84bb1b55d6,ce5c612e32e537da3cdf7808c3f21ab217e83a75ead56027d98a7d84bb1b55d6,8,8,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/personal/personal.narc,left-only,9bc883e846af6cc0810251c8ce05663ceadacac0f47dd83a24a93fa0cea75392,,501,,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/personal/wotbl.narc,identical,b46d62d1fd781e66a7bda535e3a1c1ab1af2b5aa72778d183c65411b344937d0,b46d62d1fd781e66a7bda535e3a1c1ab1af2b5aa72778d183c65411b344937d0,501,501,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/personal_pearl/personal.narc,right-only,,c050a5a4f0ccdd1d9793141fa0f67fb0b252d615763829d9fe79a0f3080c4566,,501,
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/pokeanm/pokeanm.narc,identical,25af2f6e78a5a8eab609313a6e21b103604753686088ef4c51f212c89c109011,25af2f6e78a5a8eab609313a6e21b103604753686088ef4c51f212c89c109011,1,1,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/pokefoot/pokefoot.narc,identical,181e87eb2bf79ba6e73124d1f694e801aa48844dcdd85e66c0bd2c707e8f8688,181e87eb2bf79ba6e73124d1f694e801aa48844dcdd85e66c0bd2c707e8f8688,497,497,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/pokegra/height.narc,identical,b44492aa09f74d2cf5f41ca13c2f7fc6d8238258c64ef49f2c23c1ac15dccec3,b44492aa09f74d2cf5f41ca13c2f7fc6d8238258c64ef49f2c23c1ac15dccec3,1976,1976,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/pokegra/height_o.narc,identical,8dcef49c4815fdd7662b78ad140858fa23fba5971fae866cb6581f3cb0c8f6bd,8dcef49c4815fdd7662b78ad140858fa23fba5971fae866cb6581f3cb0c8f6bd,136,136,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/pokegra/otherpoke.narc,identical,cab7af2e4fef1878af6a7002eecc24c7a1c879166aaf5dfd61ebdc0bd4b92681,cab7af2e4fef1878af6a7002eecc24c7a1c879166aaf5dfd61ebdc0bd4b92681,213,213,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/pokegra/poke_shadow.narc,identical,037338ffc4f027a249f506b8171dc872c875477158f019e4ea503d1ade6255ec,037338ffc4f027a249f506b8171dc872c875477158f019e4ea503d1ade6255ec,1,1,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/pokegra/poke_shadow_ofx.narc,identical,0e145a476fc5d98620d37f98322efbf812cf597d4b0675beaf87846d3a643885,0e145a476fc5d98620d37f98322efbf812cf597d4b0675beaf87846d3a643885,1,1,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/pokegra/poke_yofs.narc,identical,a5984361e6e9167321a9b4f5ce444a3b628d36520e97e8d9c61c1477ff157969,a5984361e6e9167321a9b4f5ce444a3b628d36520e97e8d9c61c1477ff157969,1,1,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/pokegra/pokegra.narc,identical,3320b89c6c84341784f58f9632dbe93b44ee34e0fe16d3a6b8673aed70a9adc2,3320b89c6c84341784f58f9632dbe93b44ee34e0fe16d3a6b8673aed70a9adc2,2964,2964,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/pokezukan.narc,identical,a8072ca83eccb60cc3d94b0c7be53807e9d39e0895bc82551fd168db54eea381,a8072ca83eccb60cc3d94b0c7be53807e9d39e0895bc82551fd168db54eea381,1,1,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/shinzukan.narc,identical,86c2c31f90a1fe9d8ddf7f38187ce9e62c84c7e2aef720ee30b61aeae3871de6,86c2c31f90a1fe9d8ddf7f38187ce9e62c84c7e2aef720ee30b61aeae3871de6,1,1,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/trainer/trdata.narc,identical,b459fec85eba6036f328eba6853b85cfe1104c941004052f5ffa7c93d8d472e3,b459fec85eba6036f328eba6853b85cfe1104c941004052f5ffa7c93d8d472e3,850,850,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/trainer/trpoke.narc,identical,612c5d48f937aff12898af92a2e3d37840851d39e289ea7245c4d19b2dfb0a1e,612c5d48f937aff12898af92a2e3d37840851d39e289ea7245c4d19b2dfb0a1e,850,850,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/trgra/trbgra.narc,identical,4cdaa08b37d980ca81cf475f148ccea36f71c19cece2c581b015f2164053814a,4cdaa08b37d980ca81cf475f148ccea36f71c19cece2c581b015f2164053814a,16,16,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/trgra/trfgra.narc,identical,4e757a733993340e7b903f0fbe533565b20dad1e972932def4ced01428608917,4e757a733993340e7b903f0fbe533565b20dad1e972932def4ced01428608917,196,196,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/trmsg/trtbl.narc,identical,b28373dca644706e57bb643c2b1a24182e62935555158b9ae620dcb48bb86663,b28373dca644706e57bb643c2b1a24182e62935555158b9ae620dcb48bb86663,1,1,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/trmsg/trtblofs.narc,identical,c473b9eb2e8ebb2761e8f737bde3a871eb6f0b9a2a5116f1dce3c9a10836f76a,c473b9eb2e8ebb2761e8f737bde3a871eb6f0b9a2a5116f1dce3c9a10836f76a,1,1,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/poketool/waza/waza_tbl.narc,identical,f9f6a37e8b8170558ce14c4be35c890ff59cc97508a4aa237fdac945dfdffe54,f9f6a37e8b8170558ce14c4be35c890ff59cc97508a4aa237fdac945dfdffe54,471,471,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/resource/eng/trial/trial.narc,identical,28844af1506ffb512ee1949d89fd9c5964db1e43170afc020bdc90fa808d9557,28844af1506ffb512ee1949d89fd9c5964db1e43170afc020bdc90fa808d9557,8,8,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/resource/eng/zukan/zukan.narc,identical,6c27d3c79af8a1fda140d730c04afba099dfdb760e1f9e681e1e3dd52b1c5022,6c27d3c79af8a1fda140d730c04afba099dfdb760e1f9e681e1e3dd52b1c5022,130,130,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/wazaeffect/effectclact/wecell.narc,identical,cef63814ccdb2063e385d88366d4e610061958723b7b0131c7da3f2163749648,cef63814ccdb2063e385d88366d4e610061958723b7b0131c7da3f2163749648,37,37,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/wazaeffect/effectclact/wecellanm.narc,identical,0e47c9b5f7c24199bd56d0576f276dabbf4c1d8aa68922caa3ac4ec2699d0865,0e47c9b5f7c24199bd56d0576f276dabbf4c1d8aa68922caa3ac4ec2699d0865,37,37,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/wazaeffect/effectclact/wechar.narc,identical,e6902f8f1eb1b63f9d3f23caf2e6eee4f981f6773a118324d8fff6a9559e5d68,e6902f8f1eb1b63f9d3f23caf2e6eee4f981f6773a118324d8fff6a9559e5d68,37,37,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/wazaeffect/effectclact/wepltt.narc,identical,31f3222bb317406d558a130bcfbff12cf49f76e05dd9f89cda8ef4e319a4a4d2,31f3222bb317406d558a130bcfbff12cf49f76e05dd9f89cda8ef4e319a4a4d2,39,39,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/wazaeffect/effectdata/ball_particle.narc,identical,3e87820eea3920c98231f806d166f315f339df9ff9c834c8e5640bb87ffbdd01,3e87820eea3920c98231f806d166f315f339df9ff9c834c8e5640bb87ffbdd01,117,117,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/wazaeffect/effectdata/waza_particle.narc,identical,d5ae0e67ce103dfb89f1e34510402789633d02c28c474fd3c1fd0f06b1c45681,d5ae0e67ce103dfb89f1e34510402789633d02c28c474fd3c1fd0f06b1c45681,485,485,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/wazaeffect/pt_debug/debug_particle.narc,identical,15b42228db722e499f072c1fac5f57aa71c388e9aaae1502af2fbcc0d13f8f78,15b42228db722e499f072c1fac5f57aa71c388e9aaae1502af2fbcc0d13f8f78,2,2,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/wazaeffect/we.arc,identical,2ee2183ad04a7b4ba20ef1562e25f335081b7501b42ad50d43846be9583367ff,2ee2183ad04a7b4ba20ef1562e25f335081b7501b42ad50d43846be9583367ff,501,501,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","Pokémon Pearl Version (USA, APAE, header ROM version 5)",/wazaeffect/we_sub.narc,identical,d4314b2b2a3cfec4b4cac16713e80a20400ea1b03a1e6ce87320174ce6b1f2f9,d4314b2b2a3cfec4b4cac16713e80a20400ea1b03a1e6ce87320174ce6b1f2f9,50,50,0
"Pokémon Diamond Version (USA, ADAE, header ROM version 5)","포켓몬스터Pt 기라티나 (Korea, CPUK, header ROM version 0)",/application/balloon/graphic/balloon_gra.narc,right-only,,128959a12885782631c1e47a9f96f1edb4480e944559f7d39f52c630b1dbefab,,59,
